available;categoryId;currencyId;description;id;modified_time;name;oldprice;param;picture;price;type;url;vendor
true;Мужское/Обувь/Кеды;RUR;Верх - канвас, подкладка - канвас, низ - резина;254291;1622278920;MARICE LACE URS;6480.00;Артикул:729SPM2021|Категория:Кеды|Размер:9.5, 10|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/729SPM2021X96.jpg;3888;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fmarice_lace_urs_color_X96%2F;Lacoste
true;Женское/Одежда/Блузы и рубашки;RUR;Детали: женская рубашка с логотипом Lacoste в тон изделия   \ Материал: 52% вискоза 48% купро \ Страна производства: Турция;292141;1622278920;Рубашка Lacoste Regular fit;9480.00;Артикул:QF0801|Категория:Рубашка|Размер:40, 42|Цвет:серый|Пол:Женский;https://lacoste.ru/upload/photo/1476/QF080101M.jpg;4740;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbluzy-i-rubashki-zhenshchiny%2Frubashka_lacoste_regular_fit_194_color_01M%2F;Lacoste
true;Мужское/Одежда/Рубашки;RUR;100% хлопок;348666;1622278920;Рубашка Lacoste;9980.00;Артикул:CH0704|Категория:Рубашка|Размер:41, 43|Цвет:темно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/CH0704166.jpg;5988;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Frubashki-muzhchiny%2Frubashka_lacoste_180_color_166%2F;Lacoste
true;Мужское/Обувь/Кеды;RUR;Верх - 89% искусственная кожа 11% кожа,подкладка - 100% текстиль,низ - 100% резина;355743;1622278920;CHAYMON BL 1 CMA;13780.00;Артикул:737CMA0094|Категория:Кеды|Размер:9, 9.5, 10, 10.5|Пол:Мужской;https://lacoste.ru/upload/photo/1476/737CMA009421G.jpg;8268;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fchaymon_bl_1_cma_color_21G%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - 94% нат.кожа 6% полиуретан, подкладка - 100% полиэстер, низ - 100% резина;355764;1622278920;CARNABY EVO STRAP1191SFA;14980.00;Артикул:737SFA0024|Категория:Кеды|Размер:4, 35|Пол:Женский;https://lacoste.ru/upload/photo/1476/737SFA0024LB2.jpg;7490;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fcarnaby_evo_strap1191sfa_color_LB2%2F;Lacoste
true;Женское/Одежда/Платья и юбки;RUR;"Детали: эластичный воротник на молнии;\Манжеты и пояс с эластичной резинкой;\Прорезные карманы;\Вышитый логотип Lacoste\Материал: 100% полиэстер";357358;1622278920;Платье Lacoste;21480.00;Артикул:EF4349|Категория:Платье|Размер:34, 38|Цвет:темно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF43497NB.jpg;12888;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_353_color_7NB%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - 82% канвас 10% кожа 8% замша , Подкладка - 100% канвас ,Подошва - 100% резина;358856;1622278920;SIDELINE 119 1 CFA;9980.00;Артикул:737CFA0042|Категория:Кеды|Размер:4, 6|Пол:Женский;https://lacoste.ru/upload/photo/1476/737CFA00422K7.jpg;4990;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fsideline_119_1_cfa_color_2K7%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - 100% канвас, подкладка - 100% канвас, низ - 100% резина;360961;1622278920;ZIANE CHUNKY BL 2 CFA;7480.00;Артикул:737CFA0064|Категория:Кеды|Размер:3, 6, 6.5, 35|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/737CFA006421G.jpg;4488;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fziane_chunky_bl_2_cfa_color_21G%2F;Lacoste
true;Мужское/Обувь/Кеды;RUR;Верх - 82% канвас 10% нат.кожа 8% замша, подкладка - 100 %  канвас, низ - резина 100%;361899;1622278920;SIDELINE 119 1 CMA;8480.00;Артикул:737CMA0066|Категория:Кеды|Размер:9.5, 10.5|Цвет:темно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/737CMA0066J18.jpg;5088;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fsideline_119_1_cma_color_J18%2F;Lacoste
true;Женское/Одежда/Верхняя одежда;RUR;100% хлопок;362111;1622278920;Куртка Lacoste;27900.00;Артикул:BF4168|Категория:Куртка|Размер:44|Цвет:синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/BF4168X0U.jpg;13950;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fverkhnyaya-odezhda-zhenshchiny%2Fkurtka_lacoste_417_color_X0U%2F;Lacoste
true;Детское;RUR;100% хлопок;363641;1622278920;Платье Lacoste;7480.00;Артикул:EJ4545|Категория:Платье|Размер:4A, 6A, 10A|Пол:Мужской;https://lacoste.ru/upload/photo/1476/EJ4545522.jpg;3740;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fdeti%2Fplate_lacoste_378_color_522%2F;Lacoste
true;Мужское/Обувь/Кеды;RUR;Верх - 82% канвас 10% нат.кожа 8% замша, подкладка - 100 %  канвас, низ - резина 100%;361909;1622278920;SIDELINE 119 1 CMA;8480.00;Артикул:737CMA0066|Категория:Кеды|Размер:8, 8.5, 9, 9.5, 10|Пол:Мужской;https://lacoste.ru/upload/photo/1476/737CMA0066WN1.jpg;5088;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fsideline_119_1_cma_color_WN1%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - 100% канвас, подкладка - 100% канвас, низ - 100% резина;361814;1622278920;ZIANE CHUNKY BL 2 CFA;7480.00;Артикул:737CFA0064|Категория:Кеды|Размер:35, 45|Цвет:темно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/737CFA0064092.jpg;4488;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fziane_chunky_bl_2_cfa_color_092%2F;Lacoste
true;Женское/Одежда/Платья и юбки;RUR;70% вискоза 30% полиэстер;400658;1622278920;Юбка Lacoste;16480.00;Артикул:JF8790|Категория:Юбка|Размер:34, 38|Цвет:темно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/JF8790166.jpg;9888;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fyubka_lacoste_84_color_166%2F;Lacoste
true;Детское;RUR;Верх - 100%  полиэстер, подкладка - 100%  полиэстер, низ - EVA 100%;425786;1622278920;LT DASH SLIP 119 1 SUC;5980.00;Артикул:737SUC0008|Категория:Кроссовки|Размер:12, 105|Пол:Мужской;https://lacoste.ru/upload/photo/1476/737SUC0008TA7.jpg;2990;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fdeti%2Flt_dash_slip_119_1_suc_color_TA7%2F;Lacoste
true;Мужское/Одежда/Верхняя одежда;RUR;100% полиамид/90% пух 10% перо;422507;1622278920;Куртка Lacoste;28900.00;Артикул:BH2005|Категория:Куртка|Размер:48, 52|Пол:Мужской;https://lacoste.ru/upload/photo/1476/BH200505Y.jpg;14450;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fverkhnyaya-odezhda-muzhchiny%2Fkurtka_lacoste_428_color_05Y%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - 90.5% кожа 9.5% искусственная кожа(полиуретан),подкладка - 100% хлопок,низ - 100% резина;361804;1622278920;ZIANE CHUNKY BL 1 CFA;9480.00;Артикул:737CFA0063|Категория:Кеды|Размер:6|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/737CFA006321G.jpg;5688;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fziane_chunky_bl_1_cfa_color_21G%2F;Lacoste
true;Мужское/Обувь/Кеды;RUR;Верх - 80% кожа 20% синтетика (полиэстер на основе ПУ), подкладка - текстиль (полиэстер), низ - резина;554414;1622278920;MASTERS CUP 120 2 SMA;11980.00;Артикул:739SMA0065|Категория:Кеды|Размер:10.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/739SMA0065082.jpg;7188;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fmasters_cup_120_2_sma_color_082%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - 82% кожа 10% синтетика (полиуретан) 8% замша, подкладка - канвас (хлопок), низ - резина;553674;1622278920;SIDELINE TRI 1 CFA;9480.00;Артикул:739CFA0048|Категория:Кеды|Размер:4|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/739CFA0048407.jpg;5688;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fsideline_tri_1_cfa_color_407%2F;Lacoste
true;Женское/Одежда/Платья и юбки;RUR;100% хлопок;558154;1622278920;Платье Lacoste;12980.00;Артикул:EF5761|Категория:Платье|Размер:34, 38, 42|Цвет:красный|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF57614BY.jpg;9086;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_383_color_4BY%2F;Lacoste
true;Мужское/Обувь/Кеды;RUR;Верх - 95% канвас (полиэстер) 5% синтетика (полиуретан), подкладка - канвас (хлопок), низ - резина;560354;1622278920;GRIPSHOT 120 2 CMA;9480.00;Артикул:739CMA0068|Категория:Кеды|Размер:8.5, 9, 9.5, 10.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/739CMA0068082.jpg;5688;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fgripshot_120_2_cma_color_082%2F;Lacoste
true;Мужское/Обувь/Кеды;RUR;Верх - 95% канвас (хлопок) 5% кожа, подкладка - канвас (хлопок), низ - резина;564858;1622278920;GRIPSHOT 220 1 CMA;9480.00;Артикул:739CMA0057|Категория:Кеды|Размер:8, 8.5|Цвет:синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/739CMA0057J18.jpg;5688;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fgripshot_220_1_cma_color_J18%2F;Lacoste
true;Женское/Одежда/Поло;RUR;94% хлопок 6% эластан / 100% хлопок;357171;1622278920;Поло Lacoste;9980.00;Артикул:PF2627|Категория:Поло|Размер:L, S, XS|Пол:Женский;https://lacoste.ru/upload/photo/1476/PF2627ACK.jpg;4990;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-zhenshchiny%2Fpolo_lacoste_slim_fit_34_color_ACK%2F;Lacoste
true;Женское/Обувь/Casual;RUR;Детали: модель Marice BL 2 с ярким логотипом Lacoste  \ Материал: Верх - хлопок, подкладка - хлопок, низ - резина \ Страна производства: Вьетнам;237866;1622278920;Marice BL 2;7180.00;Артикул:732SPW0142|Категория:Слипоны|Размер:3, 6, 6.5, 7, 35|Цвет:темно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/732SPW0142003.jpg;4308;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fcasual-obuv-zhenshchiny%2Fmarice_bl_2_cfa_color_003%2F;Lacoste
true;Женское/Одежда/Толстовки;RUR;87% хлопок 13% полиэстер;355871;1622278920;Толстовка Lacoste;13980.00;Артикул:SF3922|Категория:Толстовка|Размер:34, 36, 38|Цвет:темно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/SF39229EZ.jpg;6990;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ftolstovki-zhenshchiny%2Ftolstovka_lacoste_298_color_9EZ%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;100% хлопок;356861;1622278920;Поло Lacoste;9980.00;Артикул:PH4270|Категория:Поло|Размер:5, 6, 7|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH4270001.jpg;4990;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_185_color_001%2F;Lacoste
true;Женское/Одежда/Футболки;RUR;96% вискоза 4% эластан;254594;1622278920;Футболка Lacoste;4980.00;Артикул:TF0823|Категория:Футболка|Размер:34, 38|Цвет:голубой|Пол:Женский;https://lacoste.ru/upload/photo/1476/TF082323T.jpg;2988;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki_zhenshchiny%2Ffutbolka_lacoste_regular_fit_91_color_23T%2F;Lacoste
true;Мужское/Одежда/Футболки;RUR;86% хлопок 7% полиэстер 7% эластан;256789;1622278920;Футболка Lacoste;4980.00;Артикул:TH0899|Категория:Футболка|Размер:2, 3, 6, 7|Цвет:синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH089999L.jpg;3486;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki-muzhchiny%2Ffutbolka_lacoste_regular_fit_102_color_99L%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;94% хлопок 6% эластан;357157;1622278920;Поло Lacoste;9980.00;Артикул:PH5522|Категория:Поло|Размер:2, 5, 6, 7|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH55223M9.jpg;4990;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_531_color_3M9%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;Парфюмерная вода Lacoste Pour Femme Elixir. Бесконечно женственный эликсир для неё … женщины Lacoste - блистательной, харизматичной, полной французской элегантности. В этой оригинальной композиции утонченная нота розы сочетается с пышным букетом чувственн...;236711;1622278920;Поло Lacoste;8980.00;Артикул:L1212|Категория:Поло|Размер:7|Цвет:желтый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/L12126FW.jpg;4490;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_l1212_classic_fit_color_6FW%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;Парфюмерная вода Lacoste Pour Femme Elixir. Бесконечно женственный эликсир для неё … женщины Lacoste - блистательной, харизматичной, полной французской элегантности. В этой оригинальной композиции утонченная нота розы сочетается с пышным букетом чувственн...;522997;1622278920;Поло Lacoste;8980.00;Артикул:L1212|Категория:Поло|Размер:6|Пол:Мужской;https://lacoste.ru/upload/photo/1476/L1212XZD.jpg;4490;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_l1212_classic_fit_color_XZD%2F;Lacoste
true;Мужское/Одежда/Нижнее белье и шорты;RUR;97% хлопок 3% эластан;364303;1622278920;Бермуды Lacoste;8980.00;Артикул:FH4483|Категория:Бермуды|Размер:40, 42, 48|Цвет:бежевый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/FH44835JU.jpg;5388;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fbermudy_lacoste_92_color_5JU%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;100% хлопок;362308;1622278920;Поло Lacoste;9980.00;Артикул:PH5422|Категория:Поло|Размер:4, 5, 6, 7|Цвет:серый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH5422525.jpg;5988;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_225_color_525%2F;Lacoste
true;Мужское/Одежда/Футболки;RUR;65% хлопок 35% полиэстер;534691;1622278920;Футболка Lacoste;5980.00;Артикул:TH4907|Категория:Футболка|Размер:2, 3, 4, 5|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH4907VHF.jpg;3588;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki-muzhchiny%2Ffutbolka_lacoste_539_color_VHF%2F;Lacoste
true;Мужское/Одежда/Футболки;RUR;100% хлопок;548398;1622278920;Футболка Lacoste;5480.00;Артикул:TH0026|Категория:Футболка|Размер:3|Цвет:голубой|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH0026Z0G.jpg;2989;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki-muzhchiny%2Ffutbolka_lacoste_548_color_Z0G%2F;Lacoste
true;Женское/Обувь/Кроссовки;RUR;Верх - 70% нубук 30% кожа , Подкладка - 70% полиэстер 30% кожа ,Подошва - 100% резина;441419;1622278920;COURT SLAM 419 1 SFA;16980.00;Артикул:738SFA0002|Категория:Кроссовки|Размер:4|Цвет:темно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/738SFA000217C.jpg;8490;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-zhenshchiny%2Fcourt_slam_419_1_sfa_color_17C%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - синтетика (резина), подкладка - синтетика (резина/ПУ), низ - синтетика (ПУ);532980;1622278920;CROCO SANDAL 120 1 CFA;4480.00;Артикул:739CFA0001|Категория:Кеды|Размер:4, 5|Пол:Женский;https://lacoste.ru/upload/photo/1476/739CFA000117K.jpg;2688;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fcroco_sandal_120_1_cfa_color_17K%2F;Lacoste
true;Женское/Обувь/Casual;RUR;Верх - синтетика (ПУ ),подкладка - текстиль,низ - резина;533003;1622278920;CROCO SLIDE 120 3 US CFA;4980.00;Артикул:739CFA0036|Категория:Casual|Размер:6|Пол:Женский;https://lacoste.ru/upload/photo/1476/739CFA00367F8.jpg;2988;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fcasual-obuv-zhenshchiny%2Fcroco_slide_120_3_us_cfa_color_7F8%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;94% хлопок 6% эластан;533179;1622278920;Поло Lacoste;9980.00;Артикул:PH5522|Категория:Поло|Размер:2, 3, 5, 7, 8, 9|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH5522XZD.jpg;6490;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_531_color_XZD%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;94% хлопок 6% эластан;406535;1622278920;Поло Lacoste;9980.00;Артикул:PH2045R|Категория:Поло|Размер:5, 6, 7|Цвет:зеленый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH2045R45Y.jpg;4990;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_274_color_45Y%2F;Lacoste
true;Женское/Обувь/Кроссовки;RUR;Верх - текстиль (полиэстер), подкладка - текстиль (полиэстер), низ - резина;564714;1622278920;COURT SLAM NEO 220 1 SFA;10980.00;Артикул:739SFA0023|Категория:Кроссовки|Размер:45, 55|Цвет:зеленый|Пол:Женский;https://lacoste.ru/upload/photo/1476/739SFA0023GN1.jpg;5490;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-zhenshchiny%2Fcourt_slam_neo_220_1_sfa_color_GN1%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;100% хлопок;564611;1622278920;Поло Lacoste;9480.00;Артикул:PH5005|Категория:Поло|Размер:6, 7|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH5005UT3.jpg;4740;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_332_color_UT3%2F;Lacoste
true;Женское/Обувь/Кроссовки;RUR;Верх - 60% кожа 40% замша, подкладка - текстиль (полиэстер), низ - 90% резина 10% ЭВА;553746;1622278920;COURT SLAM 120 4 US SFA;12480.00;Артикул:739SFA0033|Категория:Кроссовки|Размер:3, 7|Пол:Женский;https://lacoste.ru/upload/photo/1476/739SFA0033AAK.jpg;8736;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-zhenshchiny%2Fcourt_slam_120_4_us_sfa_color_AAK%2F;Lacoste
true;Женское/Обувь/Кроссовки;RUR;Верх - 60% кожа 40% замша, подкладка - текстиль (полиэстер), низ - 90% резина 10% ЭВА;553756;1622278920;COURT SLAM 120 4 US SFA;12480.00;Артикул:739SFA0033|Категория:Кроссовки|Размер:3, 35|Пол:Женский;https://lacoste.ru/upload/photo/1476/739SFA0033PW1.jpg;6240;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-zhenshchiny%2Fcourt_slam_120_4_us_sfa_color_PW1%2F;Lacoste
true;Женское/Обувь/Кеды;RUR;Верх - 90% кожа 10% нубук,подкладка - 90% искусственная кожа 10% текстиль(полиэстер) ,низ - 100% резина;369432;1622278920;COURT SLAM 319 1 SFA;12480.00;Артикул:738SFA0001|Категория:Кеды|Размер:35|Пол:Женский;https://lacoste.ru/upload/photo/1476/738SFA0001Y37.jpg;8736;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fcourt_slam_319_1_sfa_color_Y37%2F;Lacoste
true;Женское/Обувь/Casual;RUR;Верх - синтетика (ПУ ),подкладка - текстиль,низ - резина;532993;1622278920;CROCO SLIDE 120 3 US CFA;4980.00;Артикул:739CFA0036|Категория:Casual|Размер:4|Пол:Женский;https://lacoste.ru/upload/photo/1476/739CFA0036092.jpg;2988;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fcasual-obuv-zhenshchiny%2Fcroco_slide_120_3_us_cfa_color_092%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;94% хлопок 6% эластан;564775;1622278920;Поло Lacoste;8980.00;Артикул:PH0051|Категория:Поло|Размер:5, 6, 7, 8|Цвет:розовый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH005151A.jpg;4490;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_255_color_51A%2F;Lacoste
true;Мужское/Одежда/Поло;RUR;100% хлопок;528157;1622278920;Поло Lacoste;9480.00;Артикул:PH5005|Категория:Поло|Размер:2, 4, 6, 7|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH5005TS9.jpg;4740;;https://ad.admitad.com/g/f446ccbb45b1853a8733d5f2d2f9d4/?i=5&f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_332_color_TS9%2F;Lacoste
